Mountpoint,City,Antenna_Name,Antenna_Status,Receiver_Name,Receiver_Status,Firmware,Firmware_Status,Coordinate_X,Coordinate_Y,Coordinate_Z,Delta,Epoch,Lat,Lon,Availability,Observation_Ratio,Non_Cycle_Slips,Multipath_MP1,Multipath_MP2,Multipath_MP5,Signals_GPS,Signals_GLO,Signals_GAL,Signals_BDS,Time
FRDZ,Donzere,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4545867.0512,374548.8822,4443424.9887,0.0,ITRF-20 2025-12-28,44.4425726826,4.7101477269,71.25,65.55,95.0,13.6,21.5,24.4,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRDR,Drucat,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4092884.7938,132257.0979,4873684.7563,0.7382,ITRF-20 2025-12-28,50.1514121096,1.8508064646,71.25,60.34,99.78,27.3,25.2,23.2,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FREB,Ebersheim,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4214243.6438,554654.4844,4739684.3511,0.4627,ITRF-20 2025-12-28,48.3052003272,7.4978454649,71.29,60.52,99.8,27.2,27.5,26.4,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRGU,Guidel,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4282860.3496,-260813.9975,4703393.8227,0.0,ITRF-20 2025-12-28,47.8180983797,-3.4848462423,71.29,59.96,99.5,28.5,28.6,0.0,1C 2W,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRBO,La_Bourdiniere,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4247474.4443,106233.7274,4741253.7696,0.3851,ITRF-20 2025-12-28,48.3265701722,1.4327279809,71.25,60.89,99.75,26.7,22.9,22.2,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRPE,Le_Puy_En_Velay,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4506435.8886,307465.1599,4489254.4309,0.408,ITRF-20 2025-12-28,45.0164412011,3.9031281738,71.29,65.76,97.62,14.3,23.0,26.7,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRMY,Maye,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4249467.0264,-47432.6824,4740390.9820,0.4273,ITRF-20 2025-12-28,48.3151711849,-0.6395106998,71.25,60.35,99.63,30.6,25.7,27.1,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRMZ,Mazan,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4573244.6825,410604.8845,4412364.6268,0.9631,ITRF-20 2025-12-28,44.0516422000,5.1304963779,71.29,65.51,93.75,15.2,23.4,30.2,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRME,Melle,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4420856.2978,-10005.1554,4582281.3463,0.1063,ITRF-20 2025-12-28,45.2457381626,-0.1253491296,71.29,65.58,87.5,14.1,21.4,23.4,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRMS,Mours_Saint_Eusebe,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4495387.8752,398168.6755,4492265.5193,0.4494,ITRF-20 2025-12-28,45.0605783453,5.0616335240,71.25,62.17,99.84,25.6,20.8,21.2,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRNE,Neuville,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4253536.1448,56067.9055,4736749.3073,0.0922,ITRF-20 2025-12-28,48.2653603426,0.7551994937,71.29,66.25,99.93,30.4,28.8,26.3,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRNU,Nuisement,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4199625.7565,75063.4980,4784003.3595,0.8124,ITRF-20 2025-12-28,48.9079785360,1.0239873661,70.92,65.48,99.72,38.2,38.8,39.9,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRPL,Plouhinec,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4260631.3944,-335208.3274,4718810.9382,0.5633,ITRF-20 2025-12-28,48.0244764814,-4.4985213556,71.29,64.9,90.91,15.7,24.8,28.0,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRSL,Sabl,CHCC220GR CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4289386.0457,-21927.1315,4704652.1034,0.536,ITRF-20 2025-12-28,47.8347098434,-0.2928906757,71.29,66.8,92.86,15.4,23.0,23.7,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRSN,Saint_Nabord,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4241856.6155,490713.4196,4722506.4592,0.0424,ITRF-20 2025-12-28,48.0711149968,6.5988519083,71.21,65.28,92.31,15.9,26.3,30.9,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRSU,Sautron,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4334878.1804,-125441.0449,4661408.1440,1.1596,ITRF-20 2025-12-28,47.2586144905,-1.6575407660,71.25,59.55,99.62,26.8,27.4,27.8,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-07
FRSV,Saviere,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4231759.3871,292636.2502,4747327.9178,0.1965,ITRF-20 2025-12-28,48.4094866596,3.9558420847,71.29,64.42,97.56,13.6,23.3,26.9,1C 1X 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRUN,Ugine,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4430795.5109,498164.8245,4546130.4219,0.2375,ITRF-20 2025-12-28,45.7485631253,6.4149600217,71.25,61.86,92.31,15.8,26.2,28.5,1C 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
FRVL,Villevaude,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4195287.7250,193706.7510,4784360.7002,0.8322,ITRF-20 2025-12-28,48.9137448003,2.6436094710,71.29,65.74,85.71,16.0,27.7,18.3,1C 1X 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-07
2ANG,2ANG_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3933117.2548,-346814.4916,4992457.7791,0.7407,ITRF-20 2025-12-28,51.8477298276,-5.0391948392,99.92,78.06,98.72,27.8,33.8,28.0,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2ANN,2ANN_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4895457.5694,720813.2119,4011029.7268,0.6924,ITRF-20 2025-12-28,39.2165164906,8.3761159493,96.12,73.65,97.83,18.0,18.4,14.0,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2AUC,2AUC_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3659931.1921,-248164.5035,5200295.7874,0.8096,ITRF-20 2025-12-28,54.9815813042,-3.8790477216,99.75,80.05,99.87,31.8,31.9,29.5,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2BAL,2BAL_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3653804.1685,-384282.3345,5196557.0011,0.8117,ITRF-20 2025-12-28,54.9209545410,-6.0039090919,99.92,79.65,99.63,22.8,24.9,20.8,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2BAS,2BAS_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4651582.5043,748834.0589,4285205.7590,0.3519,ITRF-20 2025-12-28,42.4789413770,9.1452846738,99.92,75.19,94.12,22.4,24.1,19.5,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2BIL,2BIL_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4655704.8197,-208434.5097,4340364.7778,0.3586,ITRF-20 2025-12-28,43.1557915313,-2.5634031662,99.75,75.95,99.07,33.3,36.6,27.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2CAS,2CAS_MSM7,TWIVC6050 SCIS,True,NOV OEM7700-1.02,True,OM7CR0800RN0000,True,3776797.0409,-511531.8165,5097193.4865,0.7058,ITRF-20 2025-12-28,53.3981372132,-7.7132413730,99.92,76.07,99.02,37.9,34.2,28.2,1C 2S 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 6I 7I,2026-01-08
2CHR,2CHR_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3886164.6007,14577.7515,5040600.1940,0.901,ITRF-20 2025-12-28,52.5544993079,0.2149264976,99.92,80.41,99.1,30.6,33.3,26.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2CIU,2CIU_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4947807.3332,-351085.1732,3997171.7500,0.9001,ITRF-20 2025-12-28,39.0514363341,-4.0587755533,99.17,79.63,99.59,33.5,39.0,32.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2CLI,2CLI_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3786392.7918,-196876.2251,5111733.3589,0.9524,ITRF-20 2025-12-28,53.6186573411,-2.9764549876,99.5,79.85,99.66,38.0,38.6,29.6,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2CUM,2CUM_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4995889.5887,-572270.7023,3911776.6396,0.9766,ITRF-20 2025-12-28,38.0664159409,-6.5346528735,98.04,78.22,99.48,32.2,36.1,28.0,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2DUN,2DUN_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3503797.4291,-159473.9626,5309440.6859,0.8324,ITRF-20 2025-12-28,56.7279428822,-2.6059963710,99.75,81.33,99.87,35.2,39.5,31.7,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2FIG,2FIG_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4719344.3867,769669.2318,4206849.1995,0.816,ITRF-20 2025-12-28,41.5316756623,9.2627157632,99.46,75.94,98.74,21.4,23.5,19.4,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2GAW,2GAW_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3738848.4143,-643731.4808,5110070.3452,0.7473,ITRF-20 2025-12-28,53.5927753591,-9.7690490048,99.92,77.38,98.65,25.9,28.9,23.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2IMP,2IMP_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4560082.9972,642320.3924,4398216.6544,0.2147,ITRF-20 2025-12-28,43.8759131708,8.0177729173,99.71,75.45,93.33,32.5,33.8,26.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2INV,2INV_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3404389.5484,-237950.0931,5370342.2791,0.7638,ITRF-20 2025-12-28,57.7391965387,-3.9981909573,99.92,81.74,99.5,32.7,35.0,28.2,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2KIR,2KIR_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3326874.7844,-193417.2048,5420188.8021,0.616,ITRF-20 2025-12-28,58.5870136176,-3.3273055901,99.92,82.04,98.31,21.2,22.9,17.3,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2LIA,2LIA_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4060370.4259,-351271.2402,4889949.7318,0.501,ITRF-20 2025-12-28,50.3795823210,-4.9444683138,99.92,77.91,97.37,34.2,39.6,30.6,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2NER,2NER_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3880525.7474,-460461.2156,5024115.0345,0.8038,ITRF-20 2025-12-28,52.3106212088,-6.7670463271,99.92,77.45,99.61,23.3,24.8,21.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2OBA,2OBA_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3529045.2588,-344290.1237,5284035.9332,0.8459,ITRF-20 2025-12-28,56.3146424834,-5.5720856381,99.33,79.78,99.7,34.2,40.2,36.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2PIM,2PIM_MSM7,TRM77971.00 NONE,True,SEPT ASTERX SB,True,4.8.4,True,3797143.9540,-21341.8685,5107616.9749,0.8275,ITRF-20 2025-12-28,53.5555158328,-0.3220278608,99.92,80.65,99.2,45.7,42.3,37.8,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2SAL,2SAL_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4808153.4772,-475682.3134,4151135.4150,0.5829,ITRF-20 2025-12-28,40.8581163845,-5.6500251864,98.29,78.64,99.82,25.1,31.6,27.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2TER,2TER_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4853749.4100,-82259.3888,4124997.8452,0.4438,ITRF-20 2025-12-28,40.5457212001,-0.9709328314,99.71,79.96,98.85,27.5,32.7,26.2,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2UBE,2UBE_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,5022624.0433,-295174.2995,3908270.0232,0.7505,ITRF-20 2025-12-28,38.0263786502,-3.3633437979,97.42,77.88,98.93,33.7,35.1,26.5,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2VIE,2VIE_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4567491.5216,1324159.5656,4236175.9856,0.9267,ITRF-20 2025-12-28,41.8853318693,16.1673802994,99.92,79.94,99.24,29.7,28.8,24.4,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
2WOR,2WOR_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3910775.5035,-132770.8442,5020085.7212,0.7765,ITRF-20 2025-12-28,52.2509390421,-1.9444451155,99.29,77.86,98.86,34.3,46.2,38.4,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-08
FRAG,Angresse,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4620598.3650,-108108.2280,4380707.2440,0.4004,ITRF-20 2025-12-28,43.6577403308,-1.3403059105,99.38,72.44,91.67,16.4,21.6,16.4,1C 2W 2X 5X,1C 2C,1X 5X 7X 8X,2I 6I 7I,2026-01-08
FRAV,Aveze,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4588237.3222,288420.4652,4406637.0026,2.4441,ITRF-20 2025-12-28,43.9792228841,3.5969282341,99.92,71.18,88.89,16.1,22.0,27.3,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRBA,Barcelonette,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4536387.8482,526117.0529,4439285.7946,1.1094,ITRF-20 2025-12-28,44.3811841127,6.6154425555,99.92,65.19,96.55,14.3,22.6,25.2,1C 2W 5X,1C 1P 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRBR,Bruges,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4525983.8183,-47588.3766,4478776.0275,0.4793,ITRF-20 2025-12-28,44.8904615573,-0.6024132636,99.92,76.7,95.24,17.1,28.6,17.7,1C 2W 5X,1C 1P 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRCP,Case_De_Pene,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4683425.0776,228239.5508,4309360.2530,0.0678,ITRF-20 2025-12-28,42.7760224714,2.7900147775,99.92,67.67,98.46,15.0,27.1,29.9,1C 2W 5X,1C 1P 2C 2P,1X 5X 7X 8X,2I 7I,2026-01-08
FRCT,Castellane,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4578073.8369,524397.5217,4396223.6162,1.0534,ITRF-20 2025-12-28,43.8448274075,6.5344911416,99.92,63.29,95.46,17.0,21.7,26.5,1C 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRCA,Castres,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4626088.7042,183809.9046,4372697.7302,0.411,ITRF-20 2025-12-28,43.5566510015,2.2753551596,99.92,72.17,94.12,14.8,23.4,26.7,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRCD,Chateau_D_Olonne,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4397731.5661,-131352.3125,4602353.4402,0.2047,ITRF-20 2025-12-28,46.4818635480,-1.7108129707,99.92,77.12,99.94,27.2,21.3,20.0,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-08
FRDM,Dhuis_Et_Morin_En_Brie,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4194586.1013,255568.9170,4782244.1590,0.7406,ITRF-20 2025-12-28,48.8835670261,3.4866231555,99.92,71.22,92.31,13.5,21.0,25.2,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRDO,Dontcourt_Aux_Templiers,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4166866.9402,417067.4905,4795041.3899,0.4111,ITRF-20 2025-12-28,49.0586604577,5.7157773311,99.92,71.32,92.86,13.6,21.7,25.0,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRDZ,Donzere,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4545867.0512,374548.8822,4443424.9887,0.3461,ITRF-20 2025-12-28,44.4425726826,4.7101477269,99.92,71.16,90.91,13.3,21.0,24.5,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-08
FRDR,Drucat,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4092884.7938,132257.0979,4873684.7563,1.5876,ITRF-20 2025-12-28,50.1514121096,1.8508064646,99.71,61.68,99.88,27.4,25.1,24.3,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-08
FREB,Ebersheim,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4214243.6438,554654.4844,4739684.3511,0.251,ITRF-20 2025-12-28,48.3052003272,7.4978454649,99.92,62.7,99.85,26.4,25.8,24.5,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-08
